"id","order_id","product_id","quantity","total","updated_at","created_at"
"5346","2370","3","3","30","2025-06-11 16:48:09","2025-06-11 16:48:09"
"5347","2370","7","1","10","2025-06-11 16:48:09","2025-06-11 16:48:09"
"5348","2370","49","1","45","2025-06-11 16:48:09","2025-06-11 16:48:09"
"5349","2371","3","1","10","2025-06-11 16:48:21","2025-06-11 16:48:21"
"5350","2372","3","1","10","2025-06-11 16:48:54","2025-06-11 16:48:54"
"5351","2373","32","1","20","2025-06-11 16:49:10","2025-06-11 16:49:10"
"5352","2373","46","1","20","2025-06-11 16:49:10","2025-06-11 16:49:10"
"5353","2374","3","3","30","2025-06-11 16:49:23","2025-06-11 16:49:23"
"5354","2375","49","1","45","2025-06-11 16:49:47","2025-06-11 16:49:47"
"5355","2376","13","1","20","2025-06-11 16:50:04","2025-06-11 16:50:04"
"5356","2376","49","1","45","2025-06-11 16:50:04","2025-06-11 16:50:04"
"5357","2377","3","3","30","2025-06-11 16:50:23","2025-06-11 16:50:23"
"5358","2378","25","1","100","2025-06-11 16:50:40","2025-06-11 16:50:40"
"5359","2379","3","1","10","2025-06-11 16:51:04","2025-06-11 16:51:04"
"5360","2380","3","1","10","2025-06-11 16:51:22","2025-06-11 16:51:22"
"5361","2380","8","1","60","2025-06-11 16:51:22","2025-06-11 16:51:22"
"5362","2380","14","1","40","2025-06-11 16:51:22","2025-06-11 16:51:22"
"5363","2380","49","1","45","2025-06-11 16:51:22","2025-06-11 16:51:22"
"5364","2381","3","2","20","2025-06-11 16:52:59","2025-06-11 16:52:59"
"5365","2381","49","1","45","2025-06-11 16:52:59","2025-06-11 16:52:59"
"5366","2382","49","1","45","2025-06-11 16:53:09","2025-06-11 16:53:09"
"5367","2383","3","4","40","2025-06-11 16:53:50","2025-06-11 16:53:50"
"5368","2383","8","1","60","2025-06-11 16:53:50","2025-06-11 16:53:50"
"5369","2384","3","3","30","2025-06-11 16:54:14","2025-06-11 16:54:14"
"5370","2385","3","3","30","2025-06-11 16:54:27","2025-06-11 16:54:27"
"5371","2386","3","4","40","2025-06-11 16:54:45","2025-06-11 16:54:45"
"5372","2386","8","1","60","2025-06-11 16:54:45","2025-06-11 16:54:45"
"5373","2387","3","2","20","2025-06-11 16:54:57","2025-06-11 16:54:57"
"5374","2388","3","2","20","2025-06-11 16:55:12","2025-06-11 16:55:12"
"5375","2388","8","1","60","2025-06-11 16:55:12","2025-06-11 16:55:12"
"5376","2389","9","1","15","2025-06-11 16:56:16","2025-06-11 16:56:16"
"5377","2389","14","1","40","2025-06-11 16:56:16","2025-06-11 16:56:16"
"5378","2389","15","1","40","2025-06-11 16:56:16","2025-06-11 16:56:16"
"5379","2389","25","1","100","2025-06-11 16:56:16","2025-06-11 16:56:16"
"5380","2390","14","1","40","2025-06-11 16:57:32","2025-06-11 16:57:32"
"5381","2391","3","3","30","2025-06-11 16:58:17","2025-06-11 16:58:17"
"5382","2391","8","1","60","2025-06-11 16:58:17","2025-06-11 16:58:17"
"5383","2391","14","1","40","2025-06-11 16:58:17","2025-06-11 16:58:17"
"5384","2392","3","3","30","2025-06-11 16:58:53","2025-06-11 16:58:53"
"5385","2393","3","2","20","2025-06-11 16:59:15","2025-06-11 16:59:15"
"5386","2394","3","3","30","2025-06-11 16:59:40","2025-06-11 16:59:40"
"5387","2395","7","1","10","2025-06-11 17:00:47","2025-06-11 17:00:47"
"5388","2395","8","1","60","2025-06-11 17:00:47","2025-06-11 17:00:47"
"5389","2395","9","2","30","2025-06-11 17:00:47","2025-06-11 17:00:47"
"5390","2395","14","1","40","2025-06-11 17:00:47","2025-06-11 17:00:47"
"5391","2395","27","1","10","2025-06-11 17:00:47","2025-06-11 17:00:47"
"5392","2395","49","2","90","2025-06-11 17:00:47","2025-06-11 17:00:47"
"5393","2396","49","1","45","2025-06-11 17:00:59","2025-06-11 17:00:59"
"5394","2397","3","2","20","2025-06-11 17:01:17","2025-06-11 17:01:17"
"5395","2397","7","1","10","2025-06-11 17:01:17","2025-06-11 17:01:17"
"5396","2397","14","1","40","2025-06-11 17:01:17","2025-06-11 17:01:17"
"5397","2398","3","3","30","2025-06-11 17:01:46","2025-06-11 17:01:46"
"5398","2399","3","1","10","2025-06-11 17:01:56","2025-06-11 17:01:56"
"5399","2400","3","2","20","2025-06-11 17:02:16","2025-06-11 17:02:16"
"5400","2401","3","2","20","2025-06-11 17:02:24","2025-06-11 17:02:24"
"5401","2402","8","1","60","2025-06-11 17:02:47","2025-06-11 17:02:47"
"5402","2403","8","1","60","2025-06-11 17:02:58","2025-06-11 17:02:58"
"5403","2403","14","1","40","2025-06-11 17:02:58","2025-06-11 17:02:58"
"5404","2404","3","3","30","2025-06-11 17:03:27","2025-06-11 17:03:27"
"5405","2404","7","1","10","2025-06-11 17:03:27","2025-06-11 17:03:27"
"5406","2405","14","1","40","2025-06-11 17:04:27","2025-06-11 17:04:27"
"5407","2405","25","1","100","2025-06-11 17:04:27","2025-06-11 17:04:27"
"5408","2406","3","3","30","2025-06-11 17:04:43","2025-06-11 17:04:43"
"5409","2407","3","3","30","2025-06-11 17:05:47","2025-06-11 17:05:47"
"5410","2407","7","1","10","2025-06-11 17:05:47","2025-06-11 17:05:47"
"5411","2407","33","1","30","2025-06-11 17:05:47","2025-06-11 17:05:47"
"5412","2408","3","2","20","2025-06-11 17:06:27","2025-06-11 17:06:27"
"5413","2408","8","1","60","2025-06-11 17:06:27","2025-06-11 17:06:27"
"5414","2408","49","1","45","2025-06-11 17:06:27","2025-06-11 17:06:27"
"5415","2409","3","1","10","2025-06-11 17:07:46","2025-06-11 17:07:46"
"5416","2409","6","1","35","2025-06-11 17:07:46","2025-06-11 17:07:46"
"5417","2409","9","1","15","2025-06-11 17:07:46","2025-06-11 17:07:46"
"5418","2409","14","2","80","2025-06-11 17:07:46","2025-06-11 17:07:46"
"5419","2409","15","1","40","2025-06-11 17:07:46","2025-06-11 17:07:46"
"5420","2409","25","1","100","2025-06-11 17:07:46","2025-06-11 17:07:46"
"5421","2409","41","1","5","2025-06-11 17:07:46","2025-06-11 17:07:46"
"5422","2409","49","1","45","2025-06-11 17:07:46","2025-06-11 17:07:46"
"5423","2410","7","1","10","2025-06-11 17:08:55","2025-06-11 17:08:55"
"5424","2411","7","1","10","2025-06-11 17:09:19","2025-06-11 17:09:19"
"5425","2411","32","1","20","2025-06-11 17:09:19","2025-06-11 17:09:19"
"5426","2411","36","1","25","2025-06-11 17:09:19","2025-06-11 17:09:19"
"5427","2412","7","1","10","2025-06-11 17:09:35","2025-06-11 17:09:35"
"5428","2412","8","1","60","2025-06-11 17:09:35","2025-06-11 17:09:35"
"5429","2413","3","3","30","2025-06-11 17:09:55","2025-06-11 17:09:55"
"5430","2414","7","1","10","2025-06-11 17:10:16","2025-06-11 17:10:16"
"5431","2415","47","1","20","2025-06-11 17:10:52","2025-06-11 17:10:52"
"5432","2415","49","1","45","2025-06-11 17:10:52","2025-06-11 17:10:52"
"5433","2416","3","2","20","2025-06-11 17:11:15","2025-06-11 17:11:15"
"5434","2416","49","1","45","2025-06-11 17:11:15","2025-06-11 17:11:15"
"5435","2417","3","10","100","2025-06-11 17:12:29","2025-06-11 17:12:29"
"5436","2417","7","2","20","2025-06-11 17:12:29","2025-06-11 17:12:29"
"5437","2417","49","9","405","2025-06-11 17:12:29","2025-06-11 17:12:29"
"5438","2418","14","1","40","2025-06-11 17:12:39","2025-06-11 17:12:39"
"5439","2419","3","2","20","2025-06-11 17:12:51","2025-06-11 17:12:51"
"5440","2419","6","1","35","2025-06-11 17:12:51","2025-06-11 17:12:51"
"5441","2420","7","1","10","2025-06-11 17:13:20","2025-06-11 17:13:20"
"5442","2420","9","1","15","2025-06-11 17:13:20","2025-06-11 17:13:20"
"5443","2420","14","1","40","2025-06-11 17:13:20","2025-06-11 17:13:20"
"5444","2420","15","1","40","2025-06-11 17:13:20","2025-06-11 17:13:20"
"5445","2421","3","2","20","2025-06-11 17:13:32","2025-06-11 17:13:32"
"5446","2422","3","2","20","2025-06-11 17:13:52","2025-06-11 17:13:52"
"5447","2422","8","1","60","2025-06-11 17:13:52","2025-06-11 17:13:52"
"5448","2423","3","2","20","2025-06-11 17:14:06","2025-06-11 17:14:06"
"5449","2424","3","5","50","2025-06-11 17:14:57","2025-06-11 17:14:57"
"5450","2424","44","1","25","2025-06-11 17:14:57","2025-06-11 17:14:57"
"5451","2425","3","2","20","2025-06-11 17:15:24","2025-06-11 17:15:24"
"5452","2425","7","2","20","2025-06-11 17:15:24","2025-06-11 17:15:24"
"5453","2425","14","1","40","2025-06-11 17:15:24","2025-06-11 17:15:24"
"5454","2425","27","1","10","2025-06-11 17:15:24","2025-06-11 17:15:24"
"5455","2426","3","3","30","2025-06-11 17:15:46","2025-06-11 17:15:46"
"5456","2426","8","1","60","2025-06-11 17:15:46","2025-06-11 17:15:46"
"5457","2426","14","1","40","2025-06-11 17:15:46","2025-06-11 17:15:46"
"5458","2427","3","3","30","2025-06-11 17:16:42","2025-06-11 17:16:42"
"5459","2427","8","1","60","2025-06-11 17:16:42","2025-06-11 17:16:42"
"5460","2428","3","2","20","2025-06-11 17:16:55","2025-06-11 17:16:55"
"5461","2428","8","1","60","2025-06-11 17:16:55","2025-06-11 17:16:55"
"5462","2429","8","1","60","2025-06-11 17:17:15","2025-06-11 17:17:15"
"5463","2429","15","1","40","2025-06-11 17:17:15","2025-06-11 17:17:15"
"5464","2429","49","1","45","2025-06-11 17:17:15","2025-06-11 17:17:15"
"5465","2430","3","2","20","2025-06-11 17:17:28","2025-06-11 17:17:28"
"5466","2431","3","2","20","2025-06-11 17:18:12","2025-06-11 17:18:12"
"5467","2431","28","1","20","2025-06-11 17:18:12","2025-06-11 17:18:12"
"5468","2432","3","4","40","2025-06-11 17:18:33","2025-06-11 17:18:33"
"5469","2432","9","2","30","2025-06-11 17:18:33","2025-06-11 17:18:33"
"5470","2433","3","2","20","2025-06-11 17:18:44","2025-06-11 17:18:44"
"5471","2434","3","3","30","2025-06-11 17:19:15","2025-06-11 17:19:15"
"5472","2434","21","6","30","2025-06-11 17:19:15","2025-06-11 17:19:15"
"5473","2434","47","1","20","2025-06-11 17:19:15","2025-06-11 17:19:15"
"5474","2435","49","1","45","2025-06-11 17:20:16","2025-06-11 17:20:16"
"5475","2436","3","4","40","2025-06-11 17:20:39","2025-06-11 17:20:39"
"5476","2436","9","4","60","2025-06-11 17:20:39","2025-06-11 17:20:39"
"5477","2436","49","1","45","2025-06-11 17:20:39","2025-06-11 17:20:39"
"5478","2437","3","4","40","2025-06-11 17:21:17","2025-06-11 17:21:17"
"5479","2438","3","2","20","2025-06-11 17:21:42","2025-06-11 17:21:42"
"5480","2438","8","1","60","2025-06-11 17:21:42","2025-06-11 17:21:42"
"5481","2439","3","8","80","2025-06-11 17:22:21","2025-06-11 17:22:21"
"5482","2439","8","1","60","2025-06-11 17:22:21","2025-06-11 17:22:21"
"5483","2439","14","1","40","2025-06-11 17:22:21","2025-06-11 17:22:21"
"5484","2439","41","3","15","2025-06-11 17:22:21","2025-06-11 17:22:21"
"5485","2439","49","1","45","2025-06-11 17:22:21","2025-06-11 17:22:21"
"5486","2440","3","2","20","2025-06-11 17:22:44","2025-06-11 17:22:44"
"5487","2441","3","2","20","2025-06-11 17:23:00","2025-06-11 17:23:00"
"5488","2441","49","1","45","2025-06-11 17:23:00","2025-06-11 17:23:00"
"5489","2442","3","3","30","2025-06-11 17:23:30","2025-06-11 17:23:30"
"5490","2442","8","1","60","2025-06-11 17:23:30","2025-06-11 17:23:30"
"5491","2443","7","1","10","2025-06-11 17:23:49","2025-06-11 17:23:49"
"5492","2444","3","2","20","2025-06-11 17:24:06","2025-06-11 17:24:06"
"5493","2444","44","1","25","2025-06-11 17:24:06","2025-06-11 17:24:06"
"5494","2445","3","22","220","2025-06-11 17:26:17","2025-06-11 17:26:17"
"5495","2445","8","3","180","2025-06-11 17:26:17","2025-06-11 17:26:17"
"5496","2445","39","1","160","2025-06-11 17:26:17","2025-06-11 17:26:17"
"5497","2446","9","1","15","2025-06-11 17:26:37","2025-06-11 17:26:37"
"5498","2447","15","1","40","2025-06-11 17:28:38","2025-06-11 17:28:38"
"5499","2448","15","1","40","2025-06-11 17:28:54","2025-06-11 17:28:54"
"5500","2449","3","2","20","2025-06-11 17:29:09","2025-06-11 17:29:09"
"5501","2449","15","1","40","2025-06-11 17:29:09","2025-06-11 17:29:09"
"5502","2450","15","1","40","2025-06-11 17:29:32","2025-06-11 17:29:32"
"5503","2451","15","1","40","2025-06-11 17:31:42","2025-06-11 17:31:42"
"5504","2452","7","1","10","2025-06-11 17:33:18","2025-06-11 17:33:18"
"5505","2452","49","1","45","2025-06-11 17:33:18","2025-06-11 17:33:18"
"5506","2453","49","1","45","2025-06-11 17:33:55","2025-06-11 17:33:55"
"5507","2454","3","4","40","2025-06-11 17:34:50","2025-06-11 17:34:50"
"5508","2454","6","1","35","2025-06-11 17:34:50","2025-06-11 17:34:50"
"5509","2454","7","3","30","2025-06-11 17:34:50","2025-06-11 17:34:50"
"5510","2455","3","2","20","2025-06-11 17:36:21","2025-06-11 17:36:21"
"5511","2456","3","12","120","2025-06-11 17:37:06","2025-06-11 17:37:06"
"5512","2456","7","1","10","2025-06-11 17:37:06","2025-06-11 17:37:06"
"5513","2456","28","1","20","2025-06-11 17:37:06","2025-06-11 17:37:06"
"5514","2457","37","1","60","2025-06-11 17:37:35","2025-06-11 17:37:35"
"5515","2457","39","1","160","2025-06-11 17:37:35","2025-06-11 17:37:35"
"5516","2458","8","1","60","2025-06-11 17:38:53","2025-06-11 17:38:53"
"5517","2459","3","2","20","2025-06-12 16:12:39","2025-06-12 16:12:39"
"5518","2459","17","1","35","2025-06-12 16:12:39","2025-06-12 16:12:39"
"5519","2460","3","4","40","2025-06-12 16:13:01","2025-06-12 16:13:01"
"5520","2461","3","4","40","2025-06-12 16:13:16","2025-06-12 16:13:16"
"5521","2461","38","1","10","2025-06-12 16:13:16","2025-06-12 16:13:16"
"5522","2462","3","3","30","2025-06-12 16:13:38","2025-06-12 16:13:38"
"5523","2462","7","2","20","2025-06-12 16:13:38","2025-06-12 16:13:38"
"5524","2463","3","11","110","2025-06-12 16:15:49","2025-06-12 16:15:49"
"5525","2463","7","4","40","2025-06-12 16:15:49","2025-06-12 16:15:49"
"5526","2463","8","2","120","2025-06-12 16:15:49","2025-06-12 16:15:49"
"5527","2463","9","8","120","2025-06-12 16:15:49","2025-06-12 16:15:49"
"5528","2463","17","3","105","2025-06-12 16:15:49","2025-06-12 16:15:49"
"5529","2463","22","3","60","2025-06-12 16:15:49","2025-06-12 16:15:49"
"5530","2463","31","3","120","2025-06-12 16:15:49","2025-06-12 16:15:49"
"5531","2464","3","10","100","2025-06-12 16:17:06","2025-06-12 16:17:06"
"5532","2464","6","1","35","2025-06-12 16:17:06","2025-06-12 16:17:06"
"5533","2464","7","3","30","2025-06-12 16:17:06","2025-06-12 16:17:06"
"5534","2464","8","3","180","2025-06-12 16:17:06","2025-06-12 16:17:06"
"5535","2464","15","1","40","2025-06-12 16:17:06","2025-06-12 16:17:06"
"5536","2464","17","4","140","2025-06-12 16:17:06","2025-06-12 16:17:06"
"5537","2464","22","3","60","2025-06-12 16:17:06","2025-06-12 16:17:06"
"5538","2465","3","3","30","2025-06-12 16:17:17","2025-06-12 16:17:17"
"5539","2466","3","1","10","2025-06-12 16:17:26","2025-06-12 16:17:26"
"5540","2467","3","1","10","2025-06-12 16:17:33","2025-06-12 16:17:33"
"5541","2468","7","1","10","2025-06-12 16:18:09","2025-06-12 16:18:09"
"5542","2468","17","1","35","2025-06-12 16:18:09","2025-06-12 16:18:09"
"5543","2468","22","1","20","2025-06-12 16:18:09","2025-06-12 16:18:09"
"5544","2468","31","1","40","2025-06-12 16:18:09","2025-06-12 16:18:09"
"5545","2469","3","1","10","2025-06-12 16:18:16","2025-06-12 16:18:16"
"5546","2470","7","1","10","2025-06-12 16:18:26","2025-06-12 16:18:26"
"5547","2471","7","1","10","2025-06-12 16:19:01","2025-06-12 16:19:01"
"5548","2471","8","1","60","2025-06-12 16:19:01","2025-06-12 16:19:01"
"5549","2471","17","1","35","2025-06-12 16:19:01","2025-06-12 16:19:01"
"5550","2471","22","1","20","2025-06-12 16:19:01","2025-06-12 16:19:01"
"5551","2471","31","1","40","2025-06-12 16:19:01","2025-06-12 16:19:01"
"5552","2472","8","1","60","2025-06-12 16:19:19","2025-06-12 16:19:19"
"5553","2472","14","1","40","2025-06-12 16:19:19","2025-06-12 16:19:19"
"5554","2473","3","1","10","2025-06-12 16:19:29","2025-06-12 16:19:29"
"5555","2473","7","1","10","2025-06-12 16:19:29","2025-06-12 16:19:29"
"5556","2474","3","2","20","2025-06-12 16:19:53","2025-06-12 16:19:53"
"5557","2475","3","8","80","2025-06-12 16:20:12","2025-06-12 16:20:12"
"5558","2476","7","1","10","2025-06-12 16:20:50","2025-06-12 16:20:50"
"5559","2476","34","1","20","2025-06-12 16:20:50","2025-06-12 16:20:50"
"5560","2476","35","1","15","2025-06-12 16:20:50","2025-06-12 16:20:50"
"5561","2477","3","4","40","2025-06-12 16:21:08","2025-06-12 16:21:08"
"5562","2477","7","1","10","2025-06-12 16:21:08","2025-06-12 16:21:08"
"5563","2478","3","2","20","2025-06-12 16:21:53","2025-06-12 16:21:53"
"5564","2478","6","1","35","2025-06-12 16:21:53","2025-06-12 16:21:53"
"5565","2478","8","1","60","2025-06-12 16:21:53","2025-06-12 16:21:53"
"5566","2478","15","1","40","2025-06-12 16:21:53","2025-06-12 16:21:53"
"5567","2478","17","1","35","2025-06-12 16:21:53","2025-06-12 16:21:53"
"5568","2478","22","1","20","2025-06-12 16:21:53","2025-06-12 16:21:53"
"5569","2478","31","1","40","2025-06-12 16:21:53","2025-06-12 16:21:53"
"5570","2479","6","1","35","2025-06-12 16:22:46","2025-06-12 16:22:46"
"5571","2479","8","1","60","2025-06-12 16:22:46","2025-06-12 16:22:46"
"5572","2479","17","1","35","2025-06-12 16:22:46","2025-06-12 16:22:46"
"5573","2479","22","2","40","2025-06-12 16:22:46","2025-06-12 16:22:46"
"5574","2479","31","2","80","2025-06-12 16:22:46","2025-06-12 16:22:46"
"5575","2480","3","3","30","2025-06-12 16:23:25","2025-06-12 16:23:25"
"5576","2480","17","1","35","2025-06-12 16:23:25","2025-06-12 16:23:25"
"5577","2481","3","4","40","2025-06-12 16:23:39","2025-06-12 16:23:39"
"5578","2482","34","1","20","2025-06-12 16:23:50","2025-06-12 16:23:50"
"5579","2483","34","1","20","2025-06-12 16:24:01","2025-06-12 16:24:01"
"5580","2484","3","2","20","2025-06-12 16:24:17","2025-06-12 16:24:17"
"5581","2484","34","1","20","2025-06-12 16:24:17","2025-06-12 16:24:17"
"5582","2485","8","1","60","2025-06-12 16:24:24","2025-06-12 16:24:24"
"5583","2486","3","2","20","2025-06-12 16:24:52","2025-06-12 16:24:52"
"5584","2487","3","4","40","2025-06-12 16:25:03","2025-06-12 16:25:03"
"5585","2488","22","1","20","2025-06-12 16:25:19","2025-06-12 16:25:19"
"5586","2489","3","1","10","2025-06-12 16:25:39","2025-06-12 16:25:39"
"5587","2490","25","1","100","2025-06-12 16:25:47","2025-06-12 16:25:47"
"5588","2491","3","4","40","2025-06-12 16:26:08","2025-06-12 16:26:08"
"5589","2491","22","3","60","2025-06-12 16:26:08","2025-06-12 16:26:08"
"5590","2492","7","1","10","2025-06-12 16:26:32","2025-06-12 16:26:32"
"5591","2492","17","1","35","2025-06-12 16:26:32","2025-06-12 16:26:32"
"5592","2493","3","3","30","2025-06-12 16:26:49","2025-06-12 16:26:49"
"5593","2494","3","4","40","2025-06-12 16:27:10","2025-06-12 16:27:10"
"5594","2494","7","5","50","2025-06-12 16:27:10","2025-06-12 16:27:10"
"5595","2494","15","1","40","2025-06-12 16:27:10","2025-06-12 16:27:10"
"5596","2494","25","1","100","2025-06-12 16:27:10","2025-06-12 16:27:10"
"5597","2495","25","1","100","2025-06-12 16:27:57","2025-06-12 16:27:57"
"5598","2496","3","2","20","2025-06-12 16:28:11","2025-06-12 16:28:11"
"5599","2496","7","1","10","2025-06-12 16:28:11","2025-06-12 16:28:11"
"5600","2497","3","3","30","2025-06-12 16:29:25","2025-06-12 16:29:25"
"5601","2497","8","1","60","2025-06-12 16:29:25","2025-06-12 16:29:25"
"5602","2497","17","1","35","2025-06-12 16:29:25","2025-06-12 16:29:25"
"5603","2497","22","1","20","2025-06-12 16:29:25","2025-06-12 16:29:25"
"5604","2498","3","1","10","2025-06-12 16:30:02","2025-06-12 16:30:02"
"5605","2498","7","1","10","2025-06-12 16:30:02","2025-06-12 16:30:02"
"5606","2499","7","1","10","2025-06-12 16:30:32","2025-06-12 16:30:32"
"5607","2499","17","1","35","2025-06-12 16:30:32","2025-06-12 16:30:32"
"5608","2499","22","1","20","2025-06-12 16:30:32","2025-06-12 16:30:32"
"5609","2500","22","1","20","2025-06-12 16:30:47","2025-06-12 16:30:47"
"5610","2501","3","4","40","2025-06-12 16:31:08","2025-06-12 16:31:08"
"5611","2501","8","1","60","2025-06-12 16:31:08","2025-06-12 16:31:08"
"5612","2502","3","3","30","2025-06-12 16:31:20","2025-06-12 16:31:20"
"5613","2503","3","3","30","2025-06-12 16:31:31","2025-06-12 16:31:31"
"5614","2504","3","4","40","2025-06-12 16:31:47","2025-06-12 16:31:47"
"5615","2504","8","1","60","2025-06-12 16:31:47","2025-06-12 16:31:47"
"5616","2505","3","2","20","2025-06-12 16:31:59","2025-06-12 16:31:59"
"5617","2506","3","2","20","2025-06-12 16:33:11","2025-06-12 16:33:11"
"5618","2506","8","1","60","2025-06-12 16:33:11","2025-06-12 16:33:11"
"5619","2506","17","1","35","2025-06-12 16:33:11","2025-06-12 16:33:11"
"5620","2506","22","1","20","2025-06-12 16:33:11","2025-06-12 16:33:11"
"5621","2507","7","1","10","2025-06-12 16:33:23","2025-06-12 16:33:23"
"5622","2508","7","1","10","2025-06-12 16:34:37","2025-06-12 16:34:37"
"5623","2508","8","1","60","2025-06-12 16:34:37","2025-06-12 16:34:37"
"5624","2508","16","2","30","2025-06-12 16:34:37","2025-06-12 16:34:37"
"5625","2508","17","1","35","2025-06-12 16:34:37","2025-06-12 16:34:37"
"5626","2508","22","1","20","2025-06-12 16:34:37","2025-06-12 16:34:37"
"5627","2508","31","1","40","2025-06-12 16:34:37","2025-06-12 16:34:37"
"5628","2509","7","1","10","2025-06-12 16:36:13","2025-06-12 16:36:13"
"5629","2509","22","4","80","2025-06-12 16:36:13","2025-06-12 16:36:13"
"5630","2509","23","1","35","2025-06-12 16:36:13","2025-06-12 16:36:13"
"5631","2509","25","1","100","2025-06-12 16:36:13","2025-06-12 16:36:13"
"5632","2509","37","1","60","2025-06-12 16:36:13","2025-06-12 16:36:13"
"5633","2510","3","3","30","2025-06-12 16:37:42","2025-06-12 16:37:42"
"5634","2510","8","1","60","2025-06-12 16:37:42","2025-06-12 16:37:42"
"5635","2510","17","1","35","2025-06-12 16:37:42","2025-06-12 16:37:42"
"5636","2511","3","3","30","2025-06-12 16:37:58","2025-06-12 16:37:58"
"5637","2512","3","2","20","2025-06-12 16:38:35","2025-06-12 16:38:35"
"5638","2513","3","3","30","2025-06-12 16:39:31","2025-06-12 16:39:31"
"5639","2513","17","1","35","2025-06-12 16:39:31","2025-06-12 16:39:31"
"5640","2513","31","1","40","2025-06-12 16:39:31","2025-06-12 16:39:31"
"5641","2514","22","1","20","2025-06-12 16:41:20","2025-06-12 16:41:20"
"5642","2515","22","1","20","2025-06-12 16:41:36","2025-06-12 16:41:36"
"5643","2516","22","1","20","2025-06-12 16:41:52","2025-06-12 16:41:52"
"5644","2517","22","1","20","2025-06-12 16:42:07","2025-06-12 16:42:07"
"5645","2518","3","4","40","2025-06-12 16:42:40","2025-06-12 16:42:40"
"5646","2519","3","1","10","2025-06-12 16:42:47","2025-06-12 16:42:47"
"5647","2520","3","3","30","2025-06-12 16:43:10","2025-06-12 16:43:10"
"5648","2520","7","3","30","2025-06-12 16:43:10","2025-06-12 16:43:10"
"5649","2520","25","1","100","2025-06-12 16:43:10","2025-06-12 16:43:10"
"5650","2521","3","26","260","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5651","2521","6","1","35","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5652","2521","7","2","20","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5653","2521","8","1","60","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5654","2521","15","1","40","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5655","2521","17","3","105","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5656","2521","22","5","100","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5657","2521","25","1","100","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5658","2521","31","3","120","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5659","2521","41","1","5","2025-06-12 16:44:19","2025-06-12 16:44:19"
"5660","2522","7","1","10","2025-06-12 16:44:44","2025-06-12 16:44:44"
"5661","2522","9","1","15","2025-06-12 16:44:44","2025-06-12 16:44:44"
"5662","2522","27","1","10","2025-06-12 16:44:44","2025-06-12 16:44:44"
"5663","2523","3","2","20","2025-06-12 16:45:06","2025-06-12 16:45:06"
"5664","2523","8","1","60","2025-06-12 16:45:06","2025-06-12 16:45:06"
"5665","2524","3","4","40","2025-06-12 16:45:24","2025-06-12 16:45:24"
"5666","2524","7","2","20","2025-06-12 16:45:24","2025-06-12 16:45:24"
"5667","2524","22","2","40","2025-06-12 16:45:24","2025-06-12 16:45:24"
"5668","2525","3","2","20","2025-06-12 16:45:42","2025-06-12 16:45:42"
"5669","2525","7","1","10","2025-06-12 16:45:42","2025-06-12 16:45:42"
"5670","2525","17","1","35","2025-06-12 16:45:42","2025-06-12 16:45:42"
"5671","2526","3","3","30","2025-06-12 16:45:54","2025-06-12 16:45:54"
"5672","2527","3","1","10","2025-06-12 16:46:04","2025-06-12 16:46:04"
"5673","2528","22","1","20","2025-06-12 16:46:26","2025-06-12 16:46:26"
"5674","2528","31","1","40","2025-06-12 16:46:26","2025-06-12 16:46:26"
"5675","2529","3","2","20","2025-06-12 16:46:50","2025-06-12 16:46:50"
"5676","2529","17","1","35","2025-06-12 16:46:50","2025-06-12 16:46:50"
"5677","2530","3","2","20","2025-06-12 16:47:07","2025-06-12 16:47:07"
"5678","2530","17","1","35","2025-06-12 16:47:07","2025-06-12 16:47:07"
"5679","2530","33","1","30","2025-06-12 16:47:07","2025-06-12 16:47:07"
"5680","2531","22","1","20","2025-06-12 16:47:24","2025-06-12 16:47:24"
"5681","2532","3","2","20","2025-06-12 16:47:47","2025-06-12 16:47:47"
"5682","2532","8","1","60","2025-06-12 16:47:47","2025-06-12 16:47:47"
"5683","2532","17","1","35","2025-06-12 16:47:47","2025-06-12 16:47:47"
"5684","2533","8","1","60","2025-06-12 16:48:20","2025-06-12 16:48:20"
"5685","2533","17","1","35","2025-06-12 16:48:20","2025-06-12 16:48:20"
"5686","2533","22","2","40","2025-06-12 16:48:20","2025-06-12 16:48:20"
"5687","2534","3","3","30","2025-06-12 16:48:44","2025-06-12 16:48:44"
"5688","2534","8","1","60","2025-06-12 16:48:44","2025-06-12 16:48:44"
"5689","2534","22","1","20","2025-06-12 16:48:44","2025-06-12 16:48:44"
"5690","2535","3","3","30","2025-06-12 16:49:51","2025-06-12 16:49:51"
"5691","2535","7","1","10","2025-06-12 16:49:51","2025-06-12 16:49:51"
"5692","2535","22","1","20","2025-06-12 16:49:51","2025-06-12 16:49:51"
"5693","2536","3","3","30","2025-06-12 16:50:02","2025-06-12 16:50:02"
"5694","2537","9","5","75","2025-06-12 16:50:22","2025-06-12 16:50:22"
